      6     12    4.6286   20.0000    1.1227 0.1025E+03 0.1726E+01  12
      6     12    2.3466   60.0000    1.3393 0.4359E+01 0.1042E+01  12
      6     12    4.6286   25.0000    1.5176 0.1811E+02 0.1051E+01  12
      6     12    1.2044   45.0000    0.4025 0.9176E+03 0.7896E+01  12
      6     12    3.4886   14.0000    0.4380 0.8090E+04 0.8972E+02  12
      6     12    4.6286   10.6500    0.4557 0.1214E+05 0.1877E+03  12
      6     12    1.2044   55.0000    0.4914 0.3076E+03 0.2709E+01  12
      6     12    1.2044   70.0000    0.6063 0.9042E+02 0.1412E+01  12
      6     12    2.3466   30.0000    0.6646 0.3564E+03 0.1142E+02  12
      6     12    3.4886   20.0000    0.7215 0.6257E+03 0.9058E+01  12
      6     12    4.6286   16.0000    0.8275 0.6000E+03 0.8714E+01  12
      6     12    2.3466   45.0000    1.0505 0.2534E+02 0.1325E+01  12
      6     12    3.4886   28.0000    1.1283 0.5319E+02 0.1301E+01  12
      6     12    4.6286   20.0000    1.1392 0.1058E+03 0.1754E+01  12
      6     12    2.3466   60.0000    1.3488 0.5000E+01 0.1044E+01  12
      6     12    4.6286   25.0000    1.5322 0.1913E+02 0.1054E+01  12
      6     12    1.2044   45.0000    0.4180 0.8602E+03 0.7457E+01  12
      6     12    3.4886   14.0000    0.4572 0.7603E+04 0.8530E+02  12
      6     12    4.6286   10.6500    0.4753 0.1169E+05 0.1784E+03  12
      6     12    1.2044   55.0000    0.5051 0.3022E+03 0.2654E+01  12
      6     12    1.2044   70.0000    0.6178 0.9254E+02 0.1413E+01  12
      6     12    2.3466   30.0000    0.6806 0.3627E+03 0.1160E+02  12
      6     12    3.4886   20.0000    0.7389 0.6377E+03 0.9144E+01  12
      6     12    4.6286   16.0000    0.8454 0.6152E+03 0.8751E+01  12
      6     12    2.3466   45.0000    1.0628 0.2676E+02 0.1353E+01  12
      6     12    3.4886   28.0000    1.1431 0.5712E+02 0.1328E+01  12
      6     12    4.6286   20.0000    1.1556 0.1129E+03 0.1823E+01  12
      6     12    4.6286   20.0000    1.1556 0.1107E+03 0.3107E+01  12
      6     12    4.6286   20.0000    1.1556 0.1129E+03 0.1823E+01  12
      6     12    4.6286   20.0000    1.1556 0.1107E+03 0.3107E+01  12
      6     12    2.3466   60.0000    1.3583 0.5231E+01 0.1045E+01  12
      6     12    4.6286   25.0000    1.5468 0.2014E+02 0.1059E+01  12
      6     12    1.2044   45.0000    0.4335 0.8084E+03 0.7083E+01  12
      6     12    3.4886   14.0000    0.4764 0.7239E+04 0.8289E+02  12
      6     12    4.6286   10.6500    0.4949 0.1149E+05 0.1760E+03  12
      6     12    1.2044   55.0000    0.5189 0.3017E+03 0.2650E+01  12
      6     12    1.2044   70.0000    0.6294 0.9490E+02 0.1422E+01  12
      6     12    2.3466   30.0000    0.6966 0.3629E+03 0.1158E+02  12
      6     12    3.4886   20.0000    0.7563 0.6513E+03 0.9281E+01  12
      6     12    4.6286   16.0000    0.8632 0.6156E+03 0.8775E+01  12
      6     12    2.3466   45.0000    1.0751 0.2774E+02 0.1372E+01  12
      6     12    3.4886   28.0000    1.1580 0.5793E+02 0.1329E+01  12
      6     12    4.6286   20.0000    1.1720 0.1133E+03 0.1838E+01  12
      6     12    4.6286   20.0000    1.1720 0.1143E+03 0.2986E+01  12
      6     12    4.6286   20.0000    1.1720 0.1133E+03 0.1838E+01  12
      6     12    4.6286   20.0000    1.1720 0.1143E+03 0.2986E+01  12
      6     12    2.3466   60.0000    1.3677 0.5573E+01 0.1047E+01  12
      6     12    4.6286   25.0000    1.5614 0.2092E+02 0.1061E+01  12
      6     12    1.2044   45.0000    0.4490 0.8045E+03 0.7365E+01  12
      6     12    3.4886   14.0000    0.4956 0.7029E+04 0.8279E+02  12
