Z,A,E0,ThetaDeg,nu,cross,error
6,12,4.6286,16.0,0.3801,9.73092,0.487864259
6,12,3.595,25.012,0.645,3.204,0.2728
6,12,4.6286,16.0,0.398,13.7316,0.575350315
6,12,3.595,25.012,0.66,4.683,0.3434
6,12,4.6286,16.0,0.4159,18.6792,0.671011717
6,12,3.595,25.012,0.675,5.868,0.3775
6,12,4.6286,16.0,0.4337,23.8092,0.75882763
6,12,3.595,25.012,0.69,6.61,0.3907
6,12,3.595,25.012,0.705,8.264,0.4428
6,12,3.595,25.012,0.72,10.67,0.4274
6,12,3.595,25.012,0.735,13.28,0.4697
6,12,3.595,25.012,0.75,15.72,0.5157
6,12,3.595,25.012,0.765,18.6,0.9629
6,12,3.595,25.012,0.78,22.46,1.054
6,12,3.595,25.012,0.795,26.74,1.137
6,12,3.595,25.012,0.81,34.05,1.305
6,12,3.595,25.012,0.825,35.08,1.312
6,12,2.3466,45.0,0.9028,9.61392,0.135248335
6,12,3.595,25.012,0.84,42.24,1.138
6,12,2.3466,45.0,0.9151,10.88028,0.143868231
6,12,3.595,25.012,0.855,47.23,1.212
6,12,4.045,23.0,0.945,47.7,0.4484
6,12,2.3466,45.0,0.9275,12.48,0.153366244
6,12,3.595,25.012,0.87,52.19,1.933
6,12,4.045,23.0,0.96,52.67,0.4688
6,12,2.3466,45.0,0.9398,13.9608,0.161367566
6,12,3.595,25.012,0.885,53.99,1.964
6,12,4.045,23.0,0.975,56.23,0.4835
6,12,2.3466,45.0,0.9521,15.4812,0.172732413
6,12,3.595,25.012,0.9,64.13,2.113
6,12,4.045,23.0,0.99,60.03,0.4982
6,12,2.3466,45.0,0.9644,17.1396,0.189569126
6,12,3.595,25.012,0.915,71.99,2.27
6,12,4.045,23.0,1.005,64.63,0.5106
6,12,3.595,25.012,0.93,71.31,2.248
6,12,4.045,23.0,1.02,67.44,0.526
6,12,3.595,25.012,0.945,77.47,1.833
6,12,2.3466,45.0,0.989,19.308,0.245358957
6,12,3.4886,28.0,1.054,41.676,0.376834523
6,12,4.6286,20.0,1.057,83.2848,0.724655449
6,12,4.045,23.0,1.035,70.27,0.5411
6,12,3.595,25.012,0.96,84.07,1.898
6,12,2.3466,45.0,1.0013,21.156,0.239497684
6,12,3.4886,28.0,1.0689,43.3536,0.382642463
6,12,4.6286,20.0,1.0735,90.6036,0.7616914
6,12,4.045,23.0,1.05,74.03,0.5552
6,12,3.595,25.012,0.975,87.15,2.914
6,12,2.3466,45.0,1.0136,22.0452,0.23929389
6,12,3.4886,28.0,1.0837,46.4976,0.393609167
6,12,4.6286,20.0,1.0899,92.7564,0.767212683
6,12,4.045,23.0,1.065,78.68,0.5822
6,12,3.595,25.012,0.99,92.96,3.053
6,12,2.3466,45.0,1.0259,23.0088,0.244086047
6,12,3.4886,28.0,1.0986,48.9264,0.402698364
6,12,4.6286,20.0,1.1063,100.56,0.803531626
6,12,4.045,23.0,1.08,81.3,0.6016
6,12,3.595,25.012,1.005,101.2,3.148
6,12,2.095,59.96,1.1422,9.39456,0.120216
6,12,2.3466,45.0,1.0382,24.1812,0.24723555
6,12,3.4886,28.0,1.1134,50.7888,0.406490418
6,12,4.6286,20.0,1.1227,102.9876,0.815493924
6,12,4.045,23.0,1.095,84.53,0.6255
6,12,3.595,25.012,1.02,93.66,2.902
6,12,2.095,59.96,1.1523,9.79068,0.122196
6,12,2.3466,45.0,1.0505,25.6452,0.254015891
6,12,3.4886,28.0,1.1283,53.6832,0.419574276
6,12,4.6286,20.0,1.1392,106.2864,0.837504383
6,12,4.045,23.0,1.11,86.21,0.6379
6,12,3.595,25.012,1.035,102.8,3.161
6,12,2.095,59.96,1.1624,10.48116,0.12618
6,12,2.3466,45.0,1.0628,27.0816,0.261134422
6,12,3.4886,28.0,1.1431,57.6432,0.437820451
6,12,4.6286,20.0,1.1556,111.294,2.031774687
6,12,4.6286,20.0,1.1556,113.304,0.905194901
6,12,4.6286,20.0,1.1556,111.294,1.993352739
6,12,4.6286,20.0,1.1556,113.304,0.890010115
6,12,5.15,17.98,1.1854,123.804,1.42692
6,12,3.595,25.012,1.05,101.3,2.33
6,12,2.095,59.96,1.1725,11.21916,0.1302
6,12,2.3466,45.0,1.0751,28.0632,0.26401811
6,12,3.4886,28.0,1.158,58.3908,0.437514968
6,12,4.6286,20.0,1.172,114.9084,1.892951145
6,12,4.6286,20.0,1.172,113.8032,0.938859096
6,12,4.6286,20.0,1.172,113.8032,0.904932461
6,12,4.6286,20.0,1.172,114.9084,1.890961684
6,12,5.15,17.98,1.2022,128.304,1.53732
6,12,3.595,25.012,1.065,105.5,2.336
6,12,2.095,59.96,1.1825,11.45796,0.131148
6,12,2.3466,45.0,1.0874,29.7912,0.272121947
6,12,3.4886,28.0,1.1729,59.4732,0.438359731
6,12,4.6286,20.0,1.1885,121.212,1.872494035
6,12,5.15,17.98,1.219,135.324,1.57728
6,12,3.595,25.012,1.08,113.2,3.485
6,12,2.095,59.96,1.1926,12.1644,0.134136
6,12,2.3466,45.0,1.0997,31.4028,0.278302559
6,12,3.4886,28.0,1.1877,62.5236,0.449711985
6,12,4.6286,20.0,1.2049,124.92,1.812010033
6,12,5.15,17.98,1.2358,139.032,1.64748
6,12,3.595,25.012,1.095,114.1,3.532
6,12,2.095,59.96,1.2027,13.0548,0.139188
6,12,2.3466,45.0,1.112,31.818,0.277235512
6,12,3.4886,28.0,1.2026,64.986,0.455881963
6,12,4.6286,20.0,1.2213,126.816,1.791869883
6,12,5.15,17.97,1.2517,144.144,1.4766
6,12,3.595,25.012,1.11,115.5,3.636
6,12,2.095,59.96,1.2128,13.6296,0.142188
6,12,2.3466,45.0,1.1243,33.8976,0.287108205
6,12,3.4886,28.0,1.2174,68.2092,0.471232277
6,12,4.6286,20.0,1.2377,133.344,1.842830436
6,12,5.15,17.97,1.2686,146.544,1.49664
6,12,3.595,25.012,1.125,122.0,3.751
6,12,2.095,59.96,1.2229,14.9892,0.165528
6,12,2.3466,45.0,1.1366,34.83,0.289971242
6,12,3.4886,28.0,1.2323,69.8556,0.474425232
6,12,4.6286,20.0,1.2542,136.248,1.852769199
6,12,5.15,17.97,1.2854,154.38,1.5066
6,12,3.595,25.012,1.14,119.7,3.639
6,12,2.095,59.96,1.2329,15.564,0.209148
6,12,2.3466,45.0,1.1489,37.8828,0.309730334
6,12,3.4886,28.0,1.2471,73.818,0.490542219
6,12,4.6286,20.0,1.2706,135.744,1.841601588
6,12,5.15,17.97,1.3022,155.772,1.51656
6,12,3.595,25.012,1.155,130.8,3.834
6,12,2.3466,45.0,1.1612,39.168,0.338647866
6,12,3.4886,28.0,1.262,77.3136,0.52105138
6,12,4.6286,20.0,1.287,143.976,1.892765999
6,12,5.15,17.97,1.319,163.908,1.58676
6,12,2.3466,45.0,1.1735,40.9188,0.457437234
6,12,3.269,32.98,1.3767,39.1752,0.36402
6,12,3.4886,28.0,1.2768,81.2232,0.558507054
6,12,4.6286,20.0,1.3035,144.48,1.88270659
6,12,5.15,17.97,1.3358,168.528,2.21952
6,12,2.3466,45.0,1.1858,41.7036,0.413867319
6,12,3.269,32.98,1.3904,41.5044,0.388224
6,12,4.6286,20.0,1.3199,156.732,1.98295075
6,12,5.15,17.97,1.3526,175.152,2.19936
6,12,2.3466,45.0,1.1981,43.9524,0.412779091
6,12,3.269,32.98,1.404,43.1832,0.43254
6,12,4.6286,20.0,1.3363,156.828,1.962828453
6,12,5.15,17.97,1.3694,176.352,2.19936
6,12,2.3466,45.0,1.2104,45.18,0.418000868
6,12,3.269,32.98,1.4177,44.3724,0.32466
6,12,3.4886,28.0,1.3214,86.5908,0.874983436
6,12,4.6286,20.0,1.3527,160.848,2.003872616
6,12,5.15,17.97,1.3862,185.292,2.2596
6,12,2.095,74.98,1.4562,7.57992,0.0849708
6,12,2.3466,45.0,1.2227,47.2452,0.426836907
6,12,3.269,32.98,1.4313,45.4032,0.316596
6,12,3.4886,28.0,1.3362,92.568,0.85686175
6,12,4.6286,20.0,1.3692,165.564,2.003752889
6,12,5.15,17.97,1.4031,190.608,2.29968
6,12,2.095,74.98,1.4642,8.1408,0.0882408
6,12,2.3466,45.0,1.235,49.3008,0.434990934
6,12,3.269,32.98,1.445,47.6952,0.38712
6,12,3.4886,28.0,1.3511,94.6068,0.835023835
6,12,4.6286,20.0,1.3856,176.304,2.084094624
6,12,5.15,17.97,1.4199,198.516,2.34972
6,12,2.095,74.98,1.4723,8.72652,0.0916044
6,12,2.3466,60.0,1.5003,12.5016,0.134387672
6,12,2.3466,45.0,1.2473,50.8716,0.441469944
6,12,3.269,32.98,1.4586,50.466,0.37602
6,12,3.4886,28.0,1.3659,96.1452,0.834195698
6,12,4.6286,20.0,1.402,185.124,2.144935803
6,12,5.15,17.97,1.4367,204.756,2.37984
6,12,2.095,74.98,1.4803,9.08676,0.093828
6,12,2.3466,60.0,1.5098,12.9372,0.136702979
6,12,3.269,32.98,1.4723,51.5856,0.378984
6,12,3.4886,28.0,1.3808,100.4472,0.852484685
6,12,4.6286,20.0,1.4185,186.444,2.143974505
6,12,5.15,17.97,1.4535,210.384,2.43012
6,12,3.595,30.01,1.53,55.51,1.198
6,12,2.095,74.98,1.4883,9.57276,0.0961656
6,12,2.3466,60.0,1.5193,13.7592,0.140055356
6,12,2.095,59.98,1.334,24.5784,0.214116
6,12,3.269,32.98,1.486,54.42,0.390084
6,12,3.4886,28.0,1.3956,103.0476,0.862873537
6,12,4.6286,20.0,1.4349,192.168,2.186081289
6,12,5.15,17.97,1.4703,219.192,2.48016
6,12,3.595,30.01,1.545,55.9,1.605
6,12,2.095,74.98,1.4964,10.18488,0.0986124
6,12,2.3466,60.0,1.5288,14.3976,0.143363923
6,12,2.095,59.98,1.344,26.7216,0.195792
6,12,3.269,32.98,1.4996,56.5824,0.398112
6,12,3.4886,28.0,1.4105,106.7604,0.87670254
6,12,4.6286,20.0,1.4513,202.296,2.234960372
6,12,5.15,17.97,1.4871,228.624,2.5302
6,12,3.595,30.01,1.56,62.17,1.664
6,12,2.095,74.98,1.5044,10.82808,0.1018512
6,12,2.3466,60.0,1.5382,15.156,0.146211016
6,12,2.095,59.98,1.3541,28.0272,0.200844
6,12,3.269,32.98,1.5133,59.3088,0.408084
6,12,3.4886,28.0,1.4253,112.1856,0.89859005
6,12,4.6286,20.0,1.4677,207.312,2.2660191
6,12,5.15,17.97,1.5039,233.508,2.55996
6,12,3.595,30.01,1.575,58.91,1.58
6,12,2.095,74.98,1.5124,11.38452,0.105072
6,12,2.3466,60.0,1.5477,16.3536,0.152887219
6,12,2.095,59.98,1.3642,29.5788,0.205848
6,12,3.269,32.98,1.5269,60.9624,0.414144
6,12,3.4886,28.0,1.4402,116.8092,0.917500497
6,12,4.6286,20.0,1.4842,207.192,2.24453767
6,12,5.15,17.97,1.5207,238.836,2.5902
6,12,3.595,30.01,1.59,61.06,1.667
6,12,2.095,74.99,1.5205,11.99712,0.0814092
6,12,2.3466,60.0,1.5572,16.848,0.154286946
6,12,2.095,59.98,1.3742,30.642,0.209892
6,12,3.269,32.98,1.5406,63.4476,0.42318
6,12,3.4886,28.0,1.455,121.212,0.933537686
6,12,4.6286,20.0,1.5006,215.52,2.30575441
6,12,5.15,17.97,1.5376,249.168,2.65032
6,12,3.595,30.01,1.605,66.63,1.471
6,12,2.095,74.99,1.5286,12.7092,0.0906768
6,12,2.3466,60.0,1.5666,17.736,0.158537088
6,12,3.269,32.98,1.5542,65.868,0.431124
6,12,3.4886,28.0,1.4699,127.344,0.962090648
6,12,4.6286,20.0,1.517,228.456,2.375778475
6,12,5.15,17.97,1.5544,256.368,2.69016
6,12,3.595,30.01,1.62,65.63,2.513
6,12,2.095,74.99,1.5366,13.3644,0.1151916
6,12,2.3466,60.0,1.5761,18.6372,0.162306494
6,12,3.269,32.98,1.5679,68.2548,0.439176
6,12,3.4886,28.0,1.4847,128.832,0.961985491
6,12,4.6286,20.0,1.5335,233.148,2.405466985
6,12,5.15,17.97,1.5712,260.076,2.70012
6,12,3.595,30.01,1.635,74.62,2.689
6,12,2.095,74.99,1.5446,14.3208,0.1192584
6,12,2.3466,60.0,1.5856,19.7088,0.171495755
6,12,3.269,32.98,1.5815,71.118,0.446184
6,12,3.4886,28.0,1.4996,132.648,0.973830769
6,12,4.6286,20.0,1.5499,239.964,2.485562665
6,12,5.15,17.97,1.588,272.808,2.76024
6,12,3.595,30.01,1.65,77.41,2.766
6,12,2.095,74.99,1.5527,14.6136,0.121272
6,12,3.269,32.98,1.5952,73.2948,0.45318
6,12,3.4886,28.0,1.5144,137.964,0.994656043
6,12,4.6286,20.0,1.5663,246.588,2.585548649
6,12,5.15,17.97,1.6048,278.688,2.78988
6,12,2.095,74.99,1.5607,15.4716,0.12426
6,12,3.595,30.01,1.665,73.86,2.683
6,12,2.3466,60.0,1.6045,21.582,0.394672157
6,12,3.269,32.98,1.6088,75.234,0.457128
6,12,3.4886,28.0,1.5293,139.032,0.996661108
6,12,4.6286,20.0,1.5827,250.464,5.785939734
6,12,4.6286,20.0,1.5827,256.284,2.715494127
6,12,4.6286,20.0,1.5827,250.464,5.694805409
6,12,4.6286,20.0,1.5827,256.284,2.797630067
6,12,5.15,17.97,1.6216,285.504,2.82
6,12,2.095,74.99,1.5687,16.4664,0.128316
6,12,2.3466,60.0,1.614,21.9768,0.377574704
6,12,3.595,30.01,1.68,78.62,2.194
6,12,3.269,32.98,1.6225,78.0564,0.464136
6,12,3.4886,28.0,1.5442,147.084,1.024303263
6,12,4.6286,20.0,1.5992,259.788,5.493789576
6,12,5.15,17.97,1.6384,291.912,2.85996
6,12,2.095,74.99,1.5767,17.0736,0.13134
6,12,2.3466,60.0,1.6235,23.898,0.393178405
6,12,3.595,30.01,1.695,86.65,3.562
6,12,3.269,32.98,1.6361,81.3696,0.475152
6,12,3.4886,28.0,1.559,150.684,1.044147991
6,12,4.6286,20.0,1.6156,275.124,5.433282405
6,12,5.15,17.97,1.6552,299.82,2.87988
6,12,2.095,74.99,1.5848,17.85,0.13434
6,12,2.3466,60.0,1.6329,24.3564,0.395857964
6,12,3.4886,28.0,1.5739,157.776,1.113652816
6,12,4.6286,20.0,1.632,264.924,5.251051875
6,12,3.595,30.01,1.71,88.78,3.474
6,12,5.15,17.97,1.6721,305.088,2.89944
6,12,2.095,74.98,1.5927,18.6984,0.1088556
6,12,2.3466,60.0,1.6424,25.5648,0.405203904
6,12,3.116,34.98,1.6447,78.7968,0.703704
6,12,3.4886,28.0,1.5887,162.612,1.195249868
6,12,4.6286,20.0,1.6484,280.692,5.401698998
6,12,5.15,17.97,1.6889,315.624,2.9496
6,12,3.595,30.01,1.725,85.29,3.324
6,12,2.095,74.98,1.6008,19.866,0.121044
6,12,2.3466,60.0,1.6519,26.8692,0.41334102
6,12,3.116,34.98,1.658,83.1372,0.640212
6,12,3.269,32.98,1.6771,88.7304,0.651048
6,12,4.6286,20.0,1.6649,287.808,5.451595749
6,12,5.15,17.97,1.7057,318.216,3.03972
6,12,3.595,30.01,1.74,92.63,3.467
6,12,2.095,74.98,1.6088,20.8248,0.162696
6,12,2.3466,60.0,1.6614,27.5424,0.419283311
6,12,3.116,34.98,1.6713,86.0964,0.578736
6,12,3.269,32.98,1.6907,91.3464,0.595632
6,12,3.4886,28.0,1.6184,170.016,1.634807108
6,12,4.6286,20.0,1.6813,295.116,5.531809293
6,12,5.15,17.97,1.7225,327.324,3.16992
6,12,3.595,30.01,1.755,99.54,2.551
6,12,2.3466,60.0,1.6708,28.6452,0.423358353
6,12,3.116,34.98,1.6846,88.3164,0.571536
6,12,3.269,32.98,1.7044,94.7604,0.563328
6,12,3.4886,28.0,1.6333,174.0,1.51452629
6,12,4.6286,20.0,1.6977,293.856,5.450276358
6,12,5.15,17.97,1.7393,338.148,3.33024
6,12,3.595,30.01,1.77,101.0,2.546
6,12,2.3466,60.0,1.6803,29.0436,0.427279778
6,12,3.116,34.98,1.698,90.6456,0.578544
6,12,3.269,32.98,1.718,97.5636,0.55722
6,12,3.4886,28.0,1.6481,179.508,1.474413215
6,12,4.6286,20.0,1.7142,299.772,5.560506452
6,12,5.15,17.97,1.7561,343.812,2.96868
6,12,3.595,30.01,1.785,104.1,3.46
6,12,2.3466,60.0,1.6898,31.2864,0.452896924
6,12,3.116,34.98,1.7113,93.906,0.58854
6,12,3.269,32.98,1.7317,99.1032,0.561192
6,12,4.6286,20.0,1.7306,316.308,5.690967329
6,12,5.15,17.97,1.7729,353.124,3.0288
6,12,3.595,30.01,1.8,110.5,3.552
6,12,3.116,34.98,1.7246,95.9256,0.59652
6,12,3.269,32.98,1.7453,102.3696,0.571176
6,12,4.6286,20.0,1.747,313.68,5.680532562
6,12,5.15,17.97,1.7897,354.516,3.18912
6,12,3.595,30.01,1.815,108.2,3.477
6,12,3.116,34.98,1.7379,99.0144,0.605508
6,12,3.269,32.98,1.759,106.1784,0.582168
6,12,4.6286,20.0,1.7634,329.4,5.770424559
6,12,5.15,17.97,1.8066,368.424,3.24912
6,12,3.595,30.01,1.83,106.7,2.622
6,12,3.4886,36.0,1.9938,50.4744,0.437929571
6,12,3.116,34.98,1.7513,101.7636,0.613392
6,12,3.269,32.98,1.7726,109.2804,0.591144
6,12,4.6286,20.0,1.7799,327.888,5.790158527
6,12,5.15,17.97,1.8234,368.304,3.38928
6,12,3.595,30.01,1.845,117.1,3.925
6,12,3.116,44.98,2.0195,30.4008,0.234084
6,12,3.4886,36.0,2.0063,52.6524,0.448052205
6,12,3.116,34.98,1.7646,105.1752,0.623412
6,12,3.269,32.98,1.7863,110.8692,0.595056
6,12,4.6286,20.0,1.7963,338.364,5.869016747
6,12,5.15,17.98,1.841,371.688,4.50204
6,12,3.595,30.01,1.86,112.9,3.819
6,12,3.116,44.98,2.0303,31.3044,0.313752
6,12,3.4886,36.0,2.0187,53.1384,0.445020883
6,12,3.116,34.98,1.7779,105.8664,0.625344
6,12,3.269,32.98,1.7999,113.472,0.601032
6,12,4.6286,20.0,1.8127,345.372,5.949443567
6,12,5.15,17.98,1.8578,381.3,4.47168
6,12,3.595,30.01,1.875,120.4,3.902
6,12,3.116,44.98,2.0411,32.3376,0.310668
6,12,3.4886,36.0,2.0312,54.7416,0.450727755
6,12,3.269,32.98,1.8136,116.1732,0.608004
6,12,4.6286,20.0,1.8292,342.336,5.908481134
6,12,5.15,17.98,1.8746,386.088,4.49148
6,12,3.595,30.01,1.89,118.3,3.937
6,12,3.116,44.98,2.0519,34.0476,0.318684
6,12,3.4886,36.0,2.0437,57.3816,0.462051776
6,12,3.269,32.98,1.8272,117.8688,0.610944
6,12,4.6286,20.0,1.8456,354.048,6.02884768
6,12,5.15,17.98,1.8914,386.94,4.48092
6,12,3.595,30.01,1.905,125.6,2.675
6,12,3.116,44.98,2.0627,34.536,0.322668
6,12,3.4886,36.0,2.0561,58.7328,0.470972139
6,12,3.269,32.98,1.8409,121.476,0.616908
6,12,4.6286,20.0,1.862,353.724,5.937749688
6,12,5.15,17.98,1.9082,397.248,4.56096
6,12,3.116,44.98,2.0735,35.0652,0.324636
6,12,3.595,30.01,1.92,129.4,3.468
6,12,3.4886,36.0,2.0686,59.802,0.487869372
6,12,4.6286,20.0,1.8784,363.828,6.05811469
6,12,5.15,17.98,1.925,400.644,4.59072
6,12,3.116,44.98,2.0843,36.5304,0.331644
6,12,3.269,42.98,2.1387,35.0796,0.328536
6,12,3.4886,36.0,2.0811,62.6916,0.528916724
6,12,3.595,30.01,1.935,134.4,3.446
6,12,4.6286,20.0,1.8949,365.808,6.117441818
6,12,5.15,17.98,1.9418,408.936,4.6206
6,12,3.116,44.98,2.0952,38.5212,0.33966
6,12,3.269,42.98,2.1497,36.5868,0.334524
6,12,4.6286,20.0,1.9113,374.304,6.22720229
6,12,5.15,17.98,1.9586,421.944,4.71048
6,12,3.595,30.01,1.95,132.6,3.39
6,12,3.116,44.98,2.106,38.7972,0.340608
6,12,3.269,42.98,2.1607,37.2468,0.335484
6,12,3.4886,36.0,2.106,64.4868,0.898337186
6,12,4.6286,20.0,1.9277,380.4,6.447281092
6,12,5.15,17.98,1.9754,413.4,4.6602
6,12,3.595,30.01,1.965,142.1,2.923
6,12,3.116,44.98,2.1168,39.9612,0.344592
6,12,3.269,42.98,2.1718,38.3088,0.339468
6,12,3.4886,36.0,2.1185,64.62,0.829929111
6,12,5.15,17.98,1.9922,421.896,4.71
6,12,3.595,30.01,1.98,143.6,4.82
6,12,3.116,44.98,2.1276,41.1036,0.347568
6,12,3.269,42.98,2.1828,40.4496,0.3495
6,12,3.4886,36.0,2.1309,67.518,0.80989022
6,12,5.15,17.98,2.009,430.896,4.74984
6,12,3.595,30.01,1.995,147.9,4.854
6,12,3.116,44.98,2.1384,42.1056,0.351552
6,12,3.269,42.98,2.1938,40.2216,0.383688
6,12,3.4886,36.0,2.1434,67.5912,0.800774565
6,12,5.15,17.98,2.0259,430.272,4.7496
6,12,3.595,30.01,2.01,144.6,4.774
6,12,3.116,44.98,2.1492,43.3488,0.316248
6,12,3.269,42.98,2.2048,42.2508,0.457152
6,12,3.4886,40.0,2.2697,43.764,0.43050761
6,12,3.4886,36.0,2.1559,69.594,0.81271357
6,12,5.15,17.98,2.0427,444.372,4.82952
6,12,3.595,30.01,2.025,145.1,4.909
6,12,3.116,44.98,2.16,44.37,0.325272
6,12,3.269,42.98,2.2158,44.148,0.537636
6,12,3.4886,36.0,2.1683,69.9588,0.810619978
6,12,5.15,17.98,2.0595,438.444,4.77912
6,12,3.116,44.98,2.1708,44.6364,0.440016
6,12,3.4886,36.0,2.1808,73.6704,0.834707079
6,12,5.15,17.98,2.0763,443.328,4.809
6,12,5.766,18.0,2.30997,257.3,0.3909
6,12,3.116,44.98,2.1816,46.7844,0.426876
6,12,3.269,42.98,2.2378,44.268,0.391548
6,12,3.4886,40.0,2.3039,45.48,0.775262301
6,12,3.4886,36.0,2.1932,76.1448,0.85078065
6,12,4.6286,25.0,2.334,120.804,1.146347573
6,12,5.15,17.98,2.0931,451.92,4.83876
6,12,3.116,44.98,2.1924,47.3928,0.42984
6,12,3.269,42.98,2.2489,44.988,0.362316
6,12,3.4886,40.0,2.3153,47.3964,0.740125237
6,12,3.4886,36.0,2.2057,76.2384,0.85055999
6,12,4.6286,25.0,2.3486,123.108,1.156298051
6,12,5.15,17.98,2.1099,450.096,4.81848
6,12,3.116,44.98,2.2032,48.384,0.43482
6,12,3.269,42.98,2.2599,45.888,0.347172
6,12,3.4886,40.0,2.3267,47.874,0.723889146
6,12,3.4886,36.0,2.2182,78.8532,0.86462111
6,12,4.6286,25.0,2.3631,123.096,1.136205897
6,12,5.15,17.98,2.1267,462.696,4.8684
6,12,3.116,44.98,2.2141,49.6164,0.440808
6,12,3.269,42.98,2.2709,47.6244,0.353184
6,12,3.4886,40.0,2.3381,50.0712,0.737063421
6,12,3.4886,36.0,2.2306,78.936,0.856521213
6,12,4.6286,25.0,2.3777,122.592,1.146132043
6,12,5.15,17.98,2.1435,463.98,4.87824
6,12,3.116,44.98,2.2249,51.0396,0.445788
6,12,3.269,42.98,2.2819,49.1784,0.359184
6,12,3.4886,40.0,2.3495,48.1248,0.714705869
6,12,3.4886,36.0,2.2431,81.36,0.869466906
6,12,4.6286,25.0,2.3923,130.008,1.176092324
6,12,5.15,17.98,2.1603,469.272,5.19852
6,12,3.116,44.98,2.2357,51.5268,0.447756
6,12,3.269,42.98,2.2929,49.2444,0.360156
6,12,3.4886,40.0,2.3609,50.4036,0.733815858
6,12,3.4886,36.0,2.2556,82.9296,0.888420844
6,12,4.6286,25.0,2.4069,129.192,1.165997427
6,12,3.116,44.98,2.2465,53.1612,0.452736
6,12,3.269,42.98,2.3039,50.6472,0.365148
6,12,3.4886,40.0,2.3723,52.4604,0.748903096
6,12,3.4886,36.0,2.268,85.494,0.935653911
6,12,4.6286,25.0,2.4215,130.092,1.175936647
6,12,3.116,59.98,2.4793,17.9208,0.173844
6,12,3.116,44.98,2.2573,54.042,0.455712
6,12,3.269,42.98,2.3149,52.0212,0.369132
6,12,3.4886,40.0,2.3837,52.566,0.749727785
6,12,4.6286,25.0,2.436,134.088,1.205852176
6,12,3.116,59.98,2.4873,18.9996,0.209196
6,12,3.116,44.98,2.2681,55.032,0.47478
6,12,3.269,42.98,2.326,53.3028,0.373128
6,12,3.4886,40.0,2.3951,55.5276,0.771830723
6,12,4.6286,25.0,2.4506,136.992,1.205852176
6,12,3.116,59.98,2.4953,18.7848,0.198048
6,12,3.116,44.98,2.2789,55.7412,0.398292
6,12,3.269,42.98,2.337,53.8512,0.3741
6,12,3.4886,40.0,2.4065,56.8488,0.774764247
6,12,4.6286,25.0,2.4652,137.484,1.205732412
6,12,3.116,59.98,2.5034,20.0352,0.18792
6,12,3.116,44.98,2.2897,57.054,0.407316
6,12,3.269,42.98,2.348,55.2144,0.377076
6,12,3.4886,40.0,2.4179,55.9704,0.768669739
6,12,4.6286,25.0,2.4798,143.4,1.235565996
6,12,3.116,59.98,2.5114,20.2044,0.187896
6,12,3.269,42.98,2.359,56.7084,0.406212
6,12,3.4886,40.0,2.4293,58.74,0.79278421
6,12,4.6286,25.0,2.4943,145.896,1.235674815
6,12,3.116,59.98,2.5194,20.364,0.1899
6,12,3.269,42.98,2.37,58.9152,0.472524
6,12,3.4886,40.0,2.4407,60.9756,0.844886967
6,12,4.6286,25.0,2.5089,147.996,1.254686861
6,12,3.116,59.98,2.5274,21.0588,0.19392
6,12,3.269,42.98,2.381,60.1068,0.539844
6,12,4.6286,25.0,2.5235,151.092,1.295567617
6,12,3.116,59.98,2.5354,21.42,0.195912
6,12,3.269,57.98,2.6254,19.5288,0.271632
6,12,3.4886,40.0,2.4635,59.4,0.755527021
6,12,4.6286,25.0,2.5381,148.68,1.315573989
6,12,3.116,59.98,2.5434,22.0332,0.198924
6,12,3.269,57.98,2.6335,19.9008,0.305928
6,12,3.269,42.98,2.4031,59.394,0.493524
6,12,3.4886,40.0,2.4749,60.2496,0.720385164
6,12,4.6286,25.0,2.5527,154.488,1.763295537
6,12,4.6286,25.0,2.5527,146.868,2.327068341
6,12,4.6286,25.0,2.5527,146.868,2.625741355
6,12,4.6286,25.0,2.5527,154.488,1.405554606
6,12,3.116,59.98,2.5514,22.2636,0.19992
6,12,3.269,57.98,2.6416,21.0792,0.39372
6,12,3.269,42.98,2.4141,60.888,0.474396
6,12,3.4886,40.0,2.4863,62.8272,0.733477158
6,12,4.6286,25.0,2.5672,153.18,2.246345493
6,12,3.116,74.97,2.6882,11.9712,0.159276
6,12,3.116,59.98,2.5595,23.5632,0.205956
6,12,3.4886,40.0,2.4977,62.2404,0.72329337
6,12,4.6286,25.0,2.5818,156.876,2.18662728
6,12,5.15,22.97,2.7016,140.136,2.8668
6,12,3.116,74.97,2.6943,12.2436,0.16332
6,12,3.116,59.98,2.5675,23.712,0.216024
6,12,3.4886,40.0,2.5091,63.5832,0.730258956
6,12,4.6286,25.0,2.5964,152.964,2.106397104
6,12,5.15,22.97,2.7165,141.228,2.85672
6,12,3.116,74.97,2.7005,13.0632,0.16938
6,12,3.116,59.99,2.5756,24.6588,0.173616
6,12,3.4886,40.0,2.5205,66.5424,0.746472491
6,12,4.6286,25.0,2.611,159.372,2.156405613
6,12,5.15,22.97,2.7313,150.648,2.97684
6,12,3.116,74.97,2.7067,12.8292,0.19674
6,12,3.116,59.99,2.5836,25.0608,0.206904
6,12,3.4886,40.0,2.5319,69.15,0.765464533
6,12,4.6286,25.0,2.6255,156.864,2.126121226
6,12,5.15,22.97,2.7462,148.44,2.9466
6,12,3.116,59.99,2.5916,25.5732,0.209916
6,12,3.4886,40.0,2.5433,69.7188,0.76362195
6,12,4.6286,25.0,2.6401,152.748,2.096019637
