Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.48,90,0.132,553.752,39.655,26
6,12,0.48,90,0.1368,695.74,44.4492,26
6,12,0.48,90,0.1416,886.004,50.1601,26
6,12,0.48,90,0.1464,1005.27,53.4297,26
6,12,0.48,90,0.1512,962.677,52.2854,26
6,12,0.48,90,0.156,1187.02,58.0589,26
6,12,0.48,90,0.1608,1346.04,61.8258,26
6,12,0.48,90,0.1656,1374.44,62.4746,26
6,12,0.48,90,0.1704,1559.03,66.5376,26
6,12,0.48,90,0.1752,1556.19,66.477,26
6,12,0.48,90,0.18,1428.4,63.6891,26
6,12,0.48,90,0.1848,1505.07,65.3761,26
6,12,0.48,90,0.1896,1436.92,63.8787,26
6,12,0.48,90,0.1944,1419.88,63.4989,26
6,12,0.48,90,0.1992,1374.44,62.4746,26
6,12,0.48,90,0.204,1417.04,63.4353,26
6,12,0.48,90,0.2088,1331.85,61.4989,26
6,12,0.48,90,0.2136,1266.53,59.972,26
6,12,0.48,90,0.2184,1184.18,57.9894,26
6,12,0.48,90,0.2232,1218.25,58.8179,26
6,12,0.48,90,0.228,1118.86,56.3675,26
6,12,0.48,90,0.2328,1022.31,53.8806,26
6,12,0.48,90,0.2376,954.158,52.0536,26
6,12,0.48,90,0.2424,979.716,52.7461,26
6,12,0.48,90,0.2472,883.164,50.0796,26
6,12,0.48,90,0.252,908.722,50.7991,26
6,12,0.48,90,0.2568,843.407,48.9395,26
6,12,0.48,90,0.2616,803.651,47.7721,26
6,12,0.48,90,0.2664,775.253,46.9205,26
6,12,0.48,90,0.2712,718.458,45.1691,26
6,12,0.48,90,0.276,633.265,42.4066,26
6,12,0.48,90,0.2808,516.835,38.3104,26
6,12,0.48,90,0.2856,619.067,41.9285,26
6,12,0.48,90,0.2904,525.355,38.6248,26
6,12,0.48,90,0.2952,485.598,37.1346,26
6,12,0.48,90,0.3,528.194,38.7291,26
6,12,0.48,90,0.3048,525.355,38.6248,26
6,12,0.48,90,0.3096,516.835,38.3104,26
6,12,0.48,90,0.3144,584.99,40.7582,26
6,12,0.48,90,0.3192,511.156,38.0993,26
6,12,0.48,90,0.324,644.624,42.7852,26
6,12,0.48,90,0.3288,610.547,41.639,26
6,12,0.48,90,0.3336,690.061,44.2674,26
6,12,0.48,90,0.3384,772.413,46.8344,26
6,12,0.48,90,0.3432,823.529,48.3593,26
6,12,0.48,90,0.348,837.728,48.7744,26
6,12,0.48,90,0.3528,1013.79,53.6556,26
6,12,0.48,90,0.3576,988.235,52.9749,26
6,12,0.48,90,0.3624,1189.86,58.1283,26
