Z,A,E0,ThetaDeg,nu,cross,error
6,12,0.62,130.5,0.4929,327.645,26.2326
6,12,0.62,130.5,0.4991,369.651,27.8635
6,12,0.62,130.5,0.5053,373.852,28.0214
6,12,0.62,130.5,0.5115,333.946,26.4837
6,12,0.62,130.5,0.5177,359.15,27.4649
6,12,0.62,130.5,0.5239,363.35,27.625
6,12,0.62,130.5,0.5301,336.047,26.5668
6,12,0.62,130.5,0.5363,348.648,27.0604
6,12,0.62,130.5,0.5425,346.548,26.9787
6,12,0.62,130.5,0.5487,308.743,25.4647
6,12,0.62,130.5,0.5549,352.849,27.2229
6,12,0.62,130.5,0.5611,300.342,25.1158
6,12,0.62,130.5,0.5673,289.84,24.6728
6,12,0.62,130.5,0.5735,340.247,26.7323
6,12,0.62,130.5,0.5797,281.439,24.3126
6,12,0.62,130.5,0.5859,298.241,25.0279
6,12,0.62,130.5,0.5921,260.436,23.3878
6,12,0.62,130.5,0.5983,247.834,22.815
6,12,0.62,130.5,0.6045,241.533,22.5231
6,12,0.62,130.5,0.6107,98.7137,14.3989
6,12,0.56,174.6,0.0028,0,0
6,12,0.56,174.6,0.0084,0,0
6,12,0.56,174.6,0.014,0,0
6,12,0.56,174.6,0.0196,0,0
6,12,0.56,174.6,0.0252,0,0
6,12,0.56,174.6,0.0308,0,0
6,12,0.56,174.6,0.0364,0,0
6,12,0.56,174.6,0.042,0,0
6,12,0.56,174.6,0.0476,0,0
6,12,0.56,174.6,0.0532,0,0
6,12,0.56,174.6,0.0588,0,0
6,12,0.56,174.6,0.0644,0,0
6,12,0.56,174.6,0.07,0,0
6,12,0.56,174.6,0.0756,0,0
6,12,0.56,174.6,0.0812,0,0
6,12,0.56,174.6,0.0868,0,0
6,12,0.56,174.6,0.0924,0,0
6,12,0.56,174.6,0.098,0,0
6,12,0.56,174.6,0.1036,0,0
6,12,0.56,174.6,0.1092,0,0
6,12,0.56,174.6,0.1148,0,0
6,12,0.56,174.6,0.1204,0,0
6,12,0.56,174.6,0.126,0,0
6,12,0.56,174.6,0.1316,0,0
6,12,0.56,174.6,0.1372,0,0
6,12,0.56,174.6,0.1428,0,0
6,12,0.56,174.6,0.1484,0,0
6,12,0.56,174.6,0.154,0,0
6,12,0.56,174.6,0.1596,0,0
6,12,0.56,174.6,0.1652,0,0
6,12,0.56,174.6,0.1708,0,0
6,12,0.56,174.6,0.1764,0,0
6,12,0.56,174.6,0.182,0,0
6,12,0.56,174.6,0.1876,0,0
6,12,0.56,174.6,0.1932,0,0
6,12,0.56,174.6,0.1988,0,0
6,12,0.56,174.6,0.2044,0,0
6,12,0.56,174.6,0.21,0,0
6,12,0.56,174.6,0.2156,0,0
6,12,0.56,174.6,0.2212,0,0
6,12,0.56,174.6,0.2268,0,0
6,12,0.56,174.6,0.2324,0,0
6,12,0.56,174.6,0.238,0,0
6,12,0.56,174.6,0.2436,0,0
6,12,0.56,174.6,0.2492,36.4209,25.7535
6,12,0.56,174.6,0.2548,18.2105,18.2105
6,12,0.56,174.6,0.2604,0,0
6,12,0.56,174.6,0.266,72.8418,36.4209
6,12,0.56,174.6,0.2716,54.6314,31.5414
6,12,0.56,174.6,0.2772,72.8418,36.4209
6,12,0.56,174.6,0.2828,54.6314,31.5414
6,12,0.56,174.6,0.2884,54.6314,31.5414
6,12,0.56,174.6,0.294,0,0
6,12,0.56,174.6,0.2996,200.315,60.3972
6,12,0.56,174.6,0.3052,54.6314,31.5414
6,12,0.56,174.6,0.3108,236.736,65.6587
6,12,0.56,174.6,0.3164,91.0523,40.7198
6,12,0.56,174.6,0.322,109.263,44.6063
6,12,0.56,174.6,0.3276,163.894,54.6314
6,12,0.56,174.6,0.3332,236.736,65.6587
6,12,0.56,174.6,0.3388,200.315,60.3972
6,12,0.56,174.6,0.3444,200.315,60.3972
6,12,0.56,174.6,0.35,127.473,48.1803
6,12,0.56,174.6,0.3556,182.105,57.5865
6,12,0.56,174.6,0.3612,163.894,54.6314
6,12,0.56,174.6,0.3668,127.473,48.1803
6,12,0.56,174.6,0.3724,182.105,57.5865
6,12,0.56,174.6,0.378,145.684,51.5069
6,12,0.56,174.6,0.3836,109.263,44.6063
6,12,0.56,174.6,0.3892,72.8418,36.4209
6,12,0.56,174.6,0.3948,127.473,48.1803
6,12,0.56,174.6,0.4004,273.157,70.5288
6,12,0.56,174.6,0.406,182.105,57.5865
6,12,0.56,174.6,0.4116,218.525,63.0829
6,12,0.56,174.6,0.4172,218.525,63.0829
6,12,0.56,174.6,0.4228,254.946,68.1373
6,12,0.56,174.6,0.4284,236.736,65.6587
6,12,0.56,174.6,0.434,364.209,81.4396
6,12,0.56,174.6,0.4396,364.209,81.4396
6,12,0.56,174.6,0.4452,364.209,81.4396
6,12,0.56,174.6,0.4508,364.209,81.4396
6,12,0.56,174.6,0.4564,509.893,96.3607
6,12,0.56,174.6,0.462,473.472,92.8555
6,12,0.56,174.6,0.4676,273.157,70.5288
6,12,0.56,174.6,0.4732,400.63,85.4146
6,12,0.56,174.6,0.4788,327.788,77.2604
6,12,0.56,174.6,0.4844,582.735,103.014
6,12,0.56,174.6,0.49,546.314,99.7428
6,12,0.56,174.6,0.4956,473.472,92.8555
6,12,0.56,174.6,0.5012,528.103,98.0663
6,12,0.56,174.6,0.5068,509.893,96.3607
6,12,0.56,174.6,0.5124,418.84,87.3343
6,12,0.56,174.6,0.518,437.051,89.2126
6,12,0.56,174.6,0.5236,437.051,89.2126
6,12,0.56,174.6,0.5292,437.051,89.2126
6,12,0.56,174.6,0.5348,400.63,85.4146
6,12,0.56,174.6,0.5404,254.946,68.1373
6,12,0.56,174.6,0.546,273.157,70.5288
6,12,0.56,174.6,0.5516,91.0523,40.7198
6,12,3.595,134.667,0.017975,0,0
6,12,3.595,134.667,0.053925,0,0
6,12,3.595,134.667,0.089875,0,0
6,12,3.595,134.667,0.125825,0,0
6,12,3.595,134.667,0.161775,0,0
6,12,3.595,134.667,0.197725,0,0
6,12,3.595,134.667,0.233675,0,0
6,12,3.595,134.667,0.269625,0,0
6,12,3.595,134.667,0.305575,0,0
6,12,3.595,134.667,0.341525,0,0
6,12,3.595,134.667,0.377475,0,0
6,12,3.595,134.667,0.413425,0,0
6,12,3.595,134.667,0.449375,0,0
6,12,3.595,134.667,0.485325,0,0
6,12,3.595,134.667,0.521275,0,0
6,12,3.595,134.667,0.557225,0,0
6,12,3.595,134.667,0.593175,0,0
6,12,3.595,134.667,0.629125,0,0
6,12,3.595,134.667,0.665075,0,0
6,12,3.595,134.667,0.701025,0,0
6,12,3.595,134.667,0.736975,0,0
6,12,3.595,134.667,0.772925,0,0
6,12,3.595,134.667,0.808875,0,0
6,12,3.595,134.667,0.844825,0,0
6,12,3.595,134.667,0.880775,0,0
6,12,3.595,134.667,0.916725,0,0
6,12,3.595,134.667,0.952675,0,0
6,12,3.595,134.667,0.988625,0,0
6,12,3.595,134.667,1.02458,0,0
6,12,3.595,134.667,1.06053,0,0
6,12,3.595,134.667,1.09648,0,0
6,12,3.595,134.667,1.13243,0,0
6,12,3.595,134.667,1.16838,0,0
6,12,3.595,134.667,1.20433,0,0
6,12,3.595,134.667,1.24028,0,0
6,12,3.595,134.667,1.27623,0,0
6,12,3.595,134.667,1.31218,0,0
6,12,3.595,134.667,1.34813,0,0
6,12,3.595,134.667,1.38408,0,0
6,12,3.595,134.667,1.42003,0,0
6,12,3.595,134.667,1.45598,0,0
6,12,3.595,134.667,1.49193,0,0
6,12,3.595,134.667,1.52788,0,0
6,12,3.595,134.667,1.56383,0,0
6,12,3.595,134.667,1.59978,0,0
6,12,3.595,134.667,1.63573,0,0
6,12,3.595,134.667,1.67168,0,0
6,12,3.595,134.667,1.70763,0,0
6,12,3.595,134.667,1.74358,0,0
6,12,3.595,134.667,1.77953,0,0
6,12,3.595,134.667,1.81548,0,0
6,12,3.595,134.667,1.85143,0,0
6,12,3.595,134.667,1.88738,0,0
6,12,3.595,134.667,1.92333,0,0
6,12,3.595,134.667,1.95928,0,0
6,12,3.595,134.667,1.99523,0,0
6,12,3.595,134.667,2.03118,0,0
6,12,3.595,134.667,2.06712,0,0
6,12,3.595,134.667,2.10308,0,0
6,12,3.595,134.667,2.13903,0,0
6,12,3.595,134.667,2.17497,0,0
6,12,3.595,134.667,2.21093,0,0
6,12,3.595,134.667,2.24688,0,0
6,12,3.595,134.667,2.28282,0,0
6,12,3.595,134.667,2.31878,0,0
6,12,3.595,134.667,2.35473,0,0
6,12,3.595,134.667,2.39067,0,0
6,12,3.595,134.667,2.42663,0,0
6,12,3.595,134.667,2.46258,0,0
6,12,3.595,134.667,2.49852,0,0
6,12,3.595,134.667,2.53448,0,0
6,12,3.595,134.667,2.57043,0,0
6,12,3.595,134.667,2.60637,0,0
6,12,3.595,134.667,2.64233,0,0
6,12,3.595,134.667,2.67828,0,0
6,12,3.595,134.667,2.71422,0,0
6,12,3.595,134.667,2.75018,0,0
6,12,3.595,134.667,2.78613,0,0
6,12,3.595,134.667,2.82207,0,0
6,12,3.595,134.667,2.85803,0,0
6,12,3.595,134.667,2.89398,0,0
6,12,3.595,134.667,2.92992,0,0
6,12,3.595,134.667,2.96588,0,0
6,12,3.595,134.667,3.00183,0,0
6,12,3.595,134.667,3.03777,0,0
6,12,3.595,134.667,3.07373,0,0
6,12,3.595,134.667,3.10968,0,0
6,12,3.595,134.667,3.14562,0,0
6,12,3.595,134.667,3.18158,0.594379,0.594379
6,12,3.595,134.667,3.21753,0,0
6,12,3.595,134.667,3.25347,1.18876,0.840579
6,12,3.595,134.667,3.28943,2.37752,1.18876
6,12,3.595,134.667,3.32538,1.78314,1.0295
6,12,3.595,134.667,3.36132,2.9719,1.32907
6,12,3.595,134.667,3.39728,2.9719,1.32907
6,12,3.595,134.667,3.43323,4.16066,1.57258
6,12,3.595,134.667,3.46917,4.75504,1.68116
6,12,3.595,134.667,3.50513,16.6426,3.14516
6,12,3.595,134.667,3.54108,13.6707,2.85054
6,12,0.2,138,0.001,71.4675,16.8451
6,12,0.2,138,0.003,51.6154,14.3155
6,12,0.2,138,0.005,63.5267,15.8817
6,12,0.2,138,0.007,59.5562,15.3774
6,12,0.2,138,0.009,63.5267,15.8817
6,12,0.2,138,0.011,111.172,21.0095
6,12,0.2,138,0.013,99.2604,19.8521
6,12,0.2,138,0.015,107.201,20.6309
6,12,0.2,138,0.017,142.935,23.8225
6,12,0.2,138,0.019,146.905,24.1511
6,12,0.2,138,0.021,115.142,21.3813
6,12,0.2,138,0.023,166.757,25.7312
6,12,0.2,138,0.025,142.935,23.8225
6,12,0.2,138,0.027,174.698,26.3368
6,12,0.2,138,0.029,131.024,22.8083
6,12,0.2,138,0.031,146.905,24.1511
6,12,0.2,138,0.033,206.462,28.6311
6,12,0.2,138,0.035,226.314,29.976
6,12,0.2,138,0.037,484.391,43.8547
6,12,0.2,138,0.039,579.681,47.9747
6,12,0.2,138,0.041,940.989,61.1238
6,12,0.2,138,0.043,1405.53,74.7029
6,12,0.2,138,0.045,1667.57,81.3693
6,12,0.2,138,0.047,2263.14,94.7924
6,12,0.2,138,0.049,2668.12,102.925
6,12,0.2,138,0.051,2977.81,108.734
6,12,0.2,138,0.053,3720.28,121.536
6,12,0.2,138,0.055,4264.23,130.118
6,12,0.2,138,0.057,4546.13,134.35
6,12,0.2,138,0.059,5217.13,143.924
6,12,0.2,138,0.061,5113.9,142.493
6,12,0.2,138,0.063,5753.13,151.137
6,12,0.2,138,0.065,5780.93,151.501
6,12,0.2,138,0.067,5987.39,154.183
6,12,0.2,138,0.069,6201.79,156.919
6,12,0.2,138,0.071,6042.97,154.897
6,12,0.2,138,0.073,5955.62,153.774
6,12,0.2,138,0.075,6308.99,158.27
6,12,0.2,138,0.077,5578.44,148.824
6,12,0.2,138,0.079,5804.75,151.813
6,12,0.2,138,0.081,5868.28,152.642
6,12,0.2,138,0.083,5542.7,148.347
6,12,0.2,138,0.085,5550.64,148.453
6,12,0.2,138,0.087,5586.38,148.93
6,12,0.2,138,0.089,5153.6,143.045
6,12,0.2,138,0.091,5157.57,143.1
6,12,0.2,138,0.093,4597.74,135.111
6,12,0.2,138,0.095,4569.95,134.702
6,12,0.2,138,0.097,4677.15,136.273
6,12,0.2,138,0.099,4371.43,131.744
6,12,0.2,138,0.101,4216.58,129.389
6,12,0.2,138,0.103,3759.98,122.183
6,12,0.2,138,0.105,3823.51,123.211
6,12,0.2,138,0.107,3668.66,120.69
6,12,0.2,138,0.109,3382.79,115.893
6,12,0.2,138,0.111,3303.39,114.524
6,12,0.2,138,0.113,3164.42,112.09
6,12,0.2,138,0.115,2787.23,105.197
6,12,0.2,138,0.117,2608.56,101.77
6,12,0.2,138,0.119,2545.04,100.523
6,12,0.2,138,0.121,2429.89,98.2227
6,12,0.2,138,0.123,2211.52,93.7052
6,12,0.2,138,0.125,1830.36,85.2485
6,12,0.2,138,0.127,1627.87,80.3948
6,12,0.2,138,0.129,1516.7,77.6011
6,12,0.2,138,0.131,1453.17,75.9585
6,12,0.2,138,0.133,1139.51,67.2631
6,12,0.2,138,0.135,1083.92,65.602
6,12,0.2,138,0.137,798.054,56.2904
6,12,0.2,138,0.139,579.681,47.9747
6,12,0.2,138,0.141,524.095,45.6166
6,12,0.2,138,0.143,420.864,40.8779
6,12,0.2,138,0.145,266.018,32.4993
6,12,0.2,138,0.147,194.55,27.7929
6,12,0.2,138,0.149,131.024,22.8083
6,12,0.2,138,0.151,75.4379,17.3066
6,12,0.2,138,0.153,115.142,21.3813
6,12,0.2,138,0.155,115.142,21.3813
6,12,0.2,138,0.157,99.2604,19.8521
6,12,0.2,138,0.159,87.3492,18.6229
6,12,0.2,138,0.161,83.3787,18.1947
6,12,0.2,138,0.163,95.29,19.451
6,12,0.2,138,0.165,79.4083,17.7562
6,12,0.2,138,0.167,79.4083,17.7562
6,12,0.2,138,0.169,67.4971,16.3704
6,12,0.2,138,0.171,39.7042,12.5556
6,12,0.2,138,0.173,0,0
6,12,0.2,138,0.175,0,0
6,12,0.2,138,0.177,0,0
6,12,0.2,138,0.179,0,0
6,12,0.2,138,0.181,0,0
6,12,0.2,138,0.183,0,0
6,12,0.2,138,0.185,0,0
6,12,0.2,138,0.187,0,0
6,12,0.2,138,0.189,0,0
6,12,0.2,138,0.191,0,0
6,12,0.2,138,0.193,0,0
6,12,0.2,138,0.195,0,0
6,12,0.2,138,0.197,0,0
6,12,0.24,133.333,0.0012,24.9731,9.43894
6,12,0.24,133.333,0.0036,42.811,12.3585
6,12,0.24,133.333,0.006,78.4868,16.7334
6,12,0.24,133.333,0.0084,67.7841,15.5507
6,12,0.24,133.333,0.0108,85.622,17.4775
6,12,0.24,133.333,0.0132,117.73,20.4942
6,12,0.24,133.333,0.0156,103.46,19.212
6,12,0.24,133.333,0.018,96.3247,18.5377
6,12,0.24,133.333,0.0204,114.163,20.1813
6,12,0.24,133.333,0.0228,82.0544,17.1095
6,12,0.24,133.333,0.0252,167.676,24.4581
6,12,0.24,133.333,0.0276,128.433,21.4055
6,12,0.24,133.333,0.03,149.838,23.1206
6,12,0.24,133.333,0.0324,210.487,27.4031
6,12,0.24,133.333,0.0348,149.838,23.1206
6,12,0.24,133.333,0.0372,185.514,25.7262
6,12,0.24,133.333,0.0396,178.379,25.2266
6,12,0.24,133.333,0.042,242.596,29.419
6,12,0.24,133.333,0.0444,417.407,38.5893
6,12,0.24,133.333,0.0468,513.732,42.811
6,12,0.24,133.333,0.0492,792.003,53.1558
6,12,0.24,133.333,0.0516,913.301,57.0813
6,12,0.24,133.333,0.054,1494.82,73.0266
6,12,0.24,133.333,0.0564,1815.9,80.4883
6,12,0.24,133.333,0.0588,1901.52,82.3641
6,12,0.24,133.333,0.0612,2094.17,86.4357
6,12,0.24,133.333,0.0636,2497.31,94.3894
6,12,0.24,133.333,0.066,2429.52,93.0996
6,12,0.24,133.333,0.0684,2796.99,99.8923
6,12,0.24,133.333,0.0708,3110.93,105.349
6,12,0.24,133.333,0.0732,3121.64,105.531
6,12,0.24,133.333,0.0756,3146.61,105.952
6,12,0.24,133.333,0.078,3785.21,116.207
6,12,0.24,133.333,0.0804,3803.04,116.48
6,12,0.24,133.333,0.0828,3942.18,118.592
6,12,0.24,133.333,0.0852,4045.64,120.138
6,12,0.24,133.333,0.0876,3874.4,117.568
6,12,0.24,133.333,0.09,3845.85,117.134
6,12,0.24,133.333,0.0924,3781.64,116.152
6,12,0.24,133.333,0.0948,4031.37,119.926
6,12,0.24,133.333,0.0972,3742.39,115.548
6,12,0.24,133.333,0.0996,3931.48,118.431
6,12,0.24,133.333,0.102,3656.77,114.218
6,12,0.24,133.333,0.1044,3642.5,113.995
6,12,0.24,133.333,0.1068,3610.39,113.492
6,12,0.24,133.333,0.1092,3499.8,111.74
6,12,0.24,133.333,0.1116,3278.61,108.151
6,12,0.24,133.333,0.114,3014.61,103.706
6,12,0.24,133.333,0.1164,2907.58,101.848
6,12,0.24,133.333,0.1188,2668.55,97.5719
6,12,0.24,133.333,0.1212,2597.2,96.2587
6,12,0.24,133.333,0.1236,2422.39,92.9628
6,12,0.24,133.333,0.126,2297.52,90.5351
6,12,0.24,133.333,0.1284,2169.09,87.9682
6,12,0.24,133.333,0.1308,2197.63,88.5451
6,12,0.24,133.333,0.1332,1876.55,81.8214
6,12,0.24,133.333,0.1356,1794.49,80.0125
6,12,0.24,133.333,0.138,1523.36,73.7205
6,12,0.24,133.333,0.1404,1523.36,73.7205
6,12,0.24,133.333,0.1428,1241.52,66.5524
6,12,0.24,133.333,0.1452,1359.25,69.6364
6,12,0.24,133.333,0.1476,1141.63,63.8189
6,12,0.24,133.333,0.15,952.545,58.2948
6,12,0.24,133.333,0.1524,956.112,58.4039
6,12,0.24,133.333,0.1548,745.625,51.576
6,12,0.24,133.333,0.1572,717.084,50.5792
6,12,0.24,133.333,0.1596,470.921,40.9884
6,12,0.24,133.333,0.162,442.38,39.7269
6,12,0.24,133.333,0.1644,356.758,35.6758
6,12,0.24,133.333,0.1668,317.515,33.6565
6,12,0.24,133.333,0.1692,271.136,31.1015
6,12,0.24,133.333,0.1716,156.974,23.6647
6,12,0.24,133.333,0.174,174.812,24.9731
6,12,0.24,133.333,0.1764,156.974,23.6647
6,12,0.24,133.333,0.1788,135.568,21.9921
6,12,0.24,133.333,0.1812,121.298,20.8024
6,12,0.24,133.333,0.1836,110.595,19.8635
6,12,0.24,133.333,0.186,103.46,19.212
6,12,0.24,133.333,0.1884,117.73,20.4942
6,12,0.24,133.333,0.1908,124.865,21.1061
6,12,0.24,133.333,0.1932,132.001,21.7008
6,12,0.24,133.333,0.1956,89.1896,17.8379
6,12,0.24,133.333,0.198,96.3247,18.5377
6,12,0.24,133.333,0.2004,135.568,21.9921
6,12,0.24,133.333,0.2028,110.595,19.8635
6,12,0.24,133.333,0.2052,99.8923,18.8779
6,12,0.24,133.333,0.2076,96.3247,18.5377
6,12,0.24,133.333,0.21,128.433,21.4055
6,12,0.24,133.333,0.2124,89.1896,17.8379
6,12,0.24,133.333,0.2148,53.5137,13.8172
6,12,0.24,133.333,0.2172,0,0
6,12,0.24,133.333,0.2196,0,0
6,12,0.24,133.333,0.222,0,0
6,12,0.24,133.333,0.2244,0,0
6,12,0.24,133.333,0.2268,0,0
6,12,0.24,133.333,0.2292,0,0
6,12,0.24,133.333,0.2316,0,0
6,12,0.24,133.333,0.234,0,0
6,12,0.24,133.333,0.2364,0,0
6,12,0.62,26,0.0031,0,0
6,12,0.62,26,0.0093,0,0
6,12,0.62,26,0.0155,0,0
6,12,0.62,26,0.0217,0,0
6,12,0.62,26,0.0279,4816.31,132.464
6,12,0.62,26,0.0341,46115.6,409.888
6,12,0.62,26,0.0403,108764,629.483
6,12,0.62,26,0.0465,171117,789.566
6,12,0.62,26,0.0527,224756,904.893
6,12,0.62,26,0.0589,244918,944.608
6,12,0.62,26,0.0651,227248,909.896
6,12,0.62,26,0.0713,205837,865.971
6,12,0.62,26,0.0775,182852,816.191
6,12,0.62,26,0.0837,160508,764.699
6,12,0.62,26,0.0899,138008,709.078
6,12,0.62,26,0.0961,115715,649.287
6,12,0.62,26,0.1023,97033,594.568
6,12,0.62,26,0.1085,80893.6,542.873
6,12,0.62,26,0.1147,65974.7,490.264
6,12,0.62,26,0.1209,52228.9,436.211
6,12,0.62,26,0.1271,40763.8,385.371
6,12,0.62,26,0.1333,31338.8,337.896
6,12,0.62,26,0.1395,22602.4,286.958
6,12,0.62,26,0.1457,15643.9,238.734
6,12,0.62,26,0.1519,10073.4,191.571
6,12,0.62,26,0.1581,6146.08,149.638
6,12,0.62,26,0.1643,3435.54,111.876
6,12,0.62,26,0.1705,1613.94,76.6805
6,12,0.62,26,0.1767,1078.39,62.68
6,12,0.62,26,0.1829,1162.18,65.0696
6,12,0.62,26,0.1891,1442.71,72.4988
6,12,0.62,26,0.1953,1756.02,79.9846
6,12,0.62,26,0.2015,2098.48,87.4368
6,12,0.62,26,0.2077,2444.59,94.3722
6,12,0.62,26,0.2139,2619.46,97.6894
6,12,0.62,26,0.2201,2961.92,103.879
6,12,0.62,26,0.2263,3002,104.58
6,12,0.62,26,0.2325,3238.8,108.626
6,12,0.62,26,0.2387,3690.56,115.955
6,12,0.62,26,0.2449,3810.79,117.828
6,12,0.62,26,0.2511,3960.16,120.115
6,12,0.62,26,0.2573,4317.19,125.413
6,12,0.62,26,0.2635,4874.6,133.263
6,12,0.62,26,0.2697,5300.86,138.968
6,12,0.62,26,0.2759,5967.56,147.448
6,12,0.62,26,0.2821,6091.43,148.971
6,12,0.62,26,0.2883,6623.34,155.339
6,12,0.62,26,0.2945,7461.27,164.872
6,12,0.62,26,0.3007,8648.96,177.51
6,12,0.62,26,0.3069,9501.47,186.053
6,12,0.62,26,0.3131,10445.1,195.073
6,12,0.62,26,0.3193,11017,200.343
6,12,0.62,26,0.3255,12383.2,212.402
6,12,0.62,26,0.3317,13031.7,217.893
6,12,0.62,26,0.3379,13771.3,223.99
6,12,0.62,26,0.3441,14434.4,229.319
6,12,0.62,26,0.3503,14966.3,233.506
6,12,0.62,26,0.3565,15454.5,237.284
6,12,0.62,26,0.3627,15767.8,239.677
6,12,0.62,26,0.3689,15764.1,239.649
6,12,0.62,26,0.3751,15571,238.177
6,12,0.62,26,0.3813,15651.2,238.789
6,12,0.62,26,0.3875,15585.6,238.289
6,12,0.62,26,0.3937,15108.3,234.612
6,12,0.62,26,0.3999,14503.6,229.868
6,12,0.62,26,0.4061,14401.6,229.058
6,12,0.62,26,0.4123,13880.6,224.877
6,12,0.62,26,0.4185,14008.1,225.908
6,12,0.62,26,0.4247,12886,216.671
6,12,0.62,26,0.4309,12561.8,213.928
6,12,0.62,26,0.4371,12040.8,209.444
6,12,0.62,26,0.4433,10969.7,199.912
6,12,0.62,26,0.4495,8674.46,177.772
6,12,0.62,26,0.4557,6455.75,153.361
6,12,0.62,26,0.4619,4747.09,131.509
6,12,0.62,26,0.4681,2583.03,97.0077
6,12,0.62,26,0.4743,790.574,53.6677
6,12,0.62,26,0.4805,0,0
6,12,0.62,26,0.4867,0,0
6,12,0.62,26,0.4929,0,0
6,12,0.62,26,0.4991,0,0
6,12,0.62,26,0.5053,0,0
6,12,0.62,26,0.5115,0,0
6,12,0.62,26,0.5177,0,0
6,12,0.62,26,0.5239,0,0
6,12,0.62,26,0.5301,0,0
6,12,0.62,26,0.5363,0,0
6,12,0.62,26,0.5425,0,0
6,12,0.62,26,0.5487,0,0
6,12,0.62,26,0.5549,0,0
6,12,0.62,26,0.5611,0,0
6,12,0.62,26,0.5673,0,0
6,12,0.62,26,0.5735,0,0
6,12,0.62,26,0.5797,0,0
6,12,0.62,26,0.5859,0,0
6,12,0.62,26,0.5921,0,0
6,12,0.62,26,0.5983,0,0
6,12,0.62,26,0.6045,0,0
6,12,0.62,26,0.6107,0,0
6,12,1,44,0.005,0,0
6,12,1,44,0.015,0,0
6,12,1,44,0.025,0,0
6,12,1,44,0.035,0,0
6,12,1,44,0.045,0,0
6,12,1,44,0.055,0,0
6,12,1,44,0.065,0,0
6,12,1,44,0.075,0,0
6,12,1,44,0.085,0,0
6,12,1,44,0.095,0,0
6,12,1,44,0.105,0,0
6,12,1,44,0.115,1.64373,1.64373
6,12,1,44,0.125,21.3685,5.92655
6,12,1,44,0.135,110.13,13.4545
6,12,1,44,0.145,182.454,17.3178
6,12,1,44,0.155,369.839,24.6559
6,12,1,44,0.165,537.499,29.7238
6,12,1,44,0.175,784.059,35.8996
6,12,1,44,0.185,969.8,39.926
6,12,1,44,0.195,1107.87,42.6737
6,12,1,44,0.205,1459.63,48.982
6,12,1,44,0.215,1661.81,52.2644
6,12,1,44,0.225,1852.48,55.1813
6,12,1,44,0.235,2031.65,57.7882
6,12,1,44,0.245,2181.23,59.8778
6,12,1,44,0.255,2148.35,59.4249
6,12,1,44,0.265,2077.67,58.4391
6,12,1,44,0.275,2039.87,57.905
6,12,1,44,0.285,1855.77,55.2303
6,12,1,44,0.295,1832.76,54.8868
6,12,1,44,0.305,1745.64,53.5664
6,12,1,44,0.315,1554.97,50.5564
6,12,1,44,0.325,1421.83,48.3435
6,12,1,44,0.335,1333.06,46.8102
6,12,1,44,0.345,1237.73,45.1053
6,12,1,44,0.355,1252.52,45.3741
6,12,1,44,0.365,1167.05,43.7985
6,12,1,44,0.375,1219.65,44.7747
6,12,1,44,0.385,1194.99,44.3198
6,12,1,44,0.395,1060.21,41.7455
6,12,1,44,0.405,1231.15,44.9854
6,12,1,44,0.415,1293.61,46.1124
6,12,1,44,0.425,1236.08,45.0754
6,12,1,44,0.435,1380.73,47.6398
6,12,1,44,0.445,1425.11,48.3994
6,12,1,44,0.455,1520.45,49.9921
6,12,1,44,0.465,1658.52,52.2127
6,12,1,44,0.475,1655.24,52.1609
6,12,1,44,0.485,1663.45,52.2902
6,12,1,44,0.495,1688.11,52.6763
6,12,1,44,0.505,1740.71,53.4907
6,12,1,44,0.515,1806.46,54.4915
6,12,1,44,0.525,1683.18,52.5993
6,12,1,44,0.535,1651.95,52.1091
6,12,1,44,0.545,1584.56,51.0351
6,12,1,44,0.555,1696.33,52.8044
6,12,1,44,0.565,1543.46,50.369
6,12,1,44,0.575,1596.06,51.22
6,12,1,44,0.585,1349.5,47.0979
6,12,1,44,0.595,1375.8,47.5547
6,12,1,44,0.605,1369.23,47.4409
6,12,1,44,0.615,1270.6,45.7004
6,12,1,44,0.625,1278.82,45.848
6,12,1,44,0.635,1214.72,44.684
6,12,1,44,0.645,1239.37,45.1353
6,12,1,44,0.655,1078.29,42.1
6,12,1,44,0.665,1116.09,42.8317
6,12,1,44,0.675,1134.17,43.1772
6,12,1,44,0.685,1093.08,42.3878
6,12,1,44,0.695,1139.1,43.271
6,12,1,44,0.705,1065.14,41.8425
6,12,1,44,0.715,1096.37,42.4515
6,12,1,44,0.725,1171.98,43.891
6,12,1,44,0.735,1099.65,42.5151
6,12,1,44,0.745,1171.98,43.891
6,12,1,44,0.755,1270.6,45.7004
6,12,1,44,0.765,1268.96,45.6708
6,12,1,44,0.775,1306.76,46.3462
6,12,1,44,0.785,1328.13,46.7236
6,12,1,44,0.795,1430.04,48.483
6,12,1,44,0.805,1505.66,49.7483
6,12,1,44,0.815,1418.54,48.2876
6,12,1,44,0.825,1495.79,49.5851
6,12,1,44,0.835,1577.98,50.9291
6,12,1,44,0.845,1660.17,52.2385
6,12,1,44,0.855,1581.27,50.9821
6,12,1,44,0.865,1563.19,50.6898
6,12,1,44,0.875,1584.56,51.0351
6,12,1,44,0.885,1656.88,52.1868
6,12,1,44,0.895,1638.8,51.9013
6,12,1,44,0.905,1656.88,52.1868
6,12,1,44,0.915,1811.39,54.5659
6,12,1,44,0.925,1737.42,53.4402
6,12,1,44,0.935,1890.29,55.7416
